-2.73,0.02,-1.98
-2.76,-0.14,-1.95
-2.55,-0.14,-2.04
-2.58,-0.40,-2.27
-2.78,-0.69,-2.40
-2.88,-0.74,-2.44
-2.82,-0.70,-2.55
-2.86,-0.56,-2.52
-2.75,-0.55,-2.61
-2.94,-0.35,-2.61
-2.71,-0.40,-2.50
-2.61,-0.24,-2.52
-2.68,-0.14,-2.56
-2.76,-0.13,-2.58
-2.77,-0.12,-2.67
-2.82,-0.19,-2.82
-3.02,-0.15,-2.78
-3.07,-0.30,-2.88
-3.50,-0.18,-2.80
-3.53,-0.16,-2.90
-3.79,-0.18,-3.04
-4.00,-0.16,-3.04
-3.98,0.10,-3.19
-4.20,0.00,-3.27
-4.15,-0.06,-3.41
-4.32,0.00,-3.47
-4.20,0.10,-3.59
-4.33,0.24,-3.69
-4.37,0.24,-3.73
-4.37,0.22,-4.03
-4.28,0.30,-4.06
-4.32,0.18,-4.23
-4.31,0.05,-4.39
-4.13,0.09,-4.63
-4.39,0.01,-4.73
-4.26,0.10,-4.92
-4.47,0.13,-5.07
-4.17,0.31,-5.21
-4.18,0.21,-5.46
-4.24,-0.08,-5.57
-4.24,-0.07,-5.82
-4.27,0.07,-5.85
-3.74,0.32,-5.95
-3.56,0.43,-6.01
-3.09,0.42,-6.21
-2.66,0.32,-6.23
-2.43,0.31,-6.50
-2.02,0.23,-6.67
-1.79,0.51,-6.89
-1.33,0.48,-7.03
-1.05,0.51,-7.19
-0.94,0.25,-7.34
-0.69,0.10,-7.66
-0.58,-0.14,-7.85
-0.45,-0.41,-8.08
-0.39,-0.73,-8.37
-0.19,-0.97,-8.71
-0.32,-1.33,-9.13
-0.41,-1.17,-9.42
-0.23,-1.24,-9.78
0.03,-1.04,-10.27
0.15,-0.89,-10.71
0.30,-1.01,-11.11
0.56,-1.19,-11.71
0.90,-1.67,-12.10
1.21,-1.86,-12.60
1.66,-2.26,-13.20
2.02,-2.59,-13.77
2.39,-2.92,-14.26
2.48,-3.03,-14.80
2.86,-3.51,-15.58
3.00,-3.50,-16.13
3.19,-3.70,-16.66
2.98,-3.74,-17.27
2.69,-3.74,-17.89
2.64,-3.94,-18.36
2.54,-3.97,-18.91
2.62,-4.04,-19.38
2.42,-4.43,-20.01
2.53,-4.66,-20.48
2.48,-5.02,-20.93
2.64,-5.31,-21.51
2.94,-5.82,-21.75
3.17,-6.64,-22.39
3.51,-7.59,-22.77
3.48,-8.18,-23.17
3.58,-8.58,-23.55
3.72,-8.67,-23.85
3.50,-8.29,-24.04
3.26,-7.93,-24.45
2.98,-7.26,-24.78
2.43,-6.60,-25.20
1.97,-6.16,-25.34
1.81,-5.66,-25.58
1.44,-5.48,-25.87
1.16,-5.22,-26.12
0.83,-5.21,-26.64
0.77,-5.60,-26.90
0.78,-5.87,-27.41
0.65,-5.84,-27.93
0.84,-5.62,-28.29
0.82,-5.32,-28.75
0.89,-4.86,-29.06
0.85,-4.45,-29.58
0.64,-4.03,-30.00
0.48,-3.83,-30.54
0.30,-3.65,-30.98
0.24,-3.63,-31.46
-0.00,-3.41,-31.73
-0.02,-3.12,-32.15
-0.08,-2.38,-32.51
0.05,-1.53,-32.81
0.10,-0.40,-33.02
0.10,0.11,-33.05
0.08,0.68,-33.20
0.47,1.67,-33.41
0.36,2.98,-33.52
0.38,3.16,-33.82
0.55,2.82,-33.87
0.64,2.33,-33.89
0.85,1.92,-33.76
0.75,1.36,-33.75
