3.02,-0.82,-0.75
3.16,-0.90,-0.40
2.92,-0.97,-0.33
2.59,-0.96,-0.10
2.19,-1.17,0.16
1.79,-1.30,0.53
1.16,-1.31,0.71
0.65,-1.37,0.94
-0.08,-1.46,1.11
-0.71,-1.35,1.27
-1.41,-1.44,1.49
-2.12,-1.39,1.41
-2.77,-1.47,1.38
-3.59,-1.37,1.30
-4.17,-1.21,1.40
-4.95,-1.20,1.00
-5.57,-1.23,0.86
-6.17,-1.24,0.40
-6.51,-1.05,0.24
-6.88,-1.07,-0.12
-7.19,-1.14,-0.55
-7.14,-1.12,-0.78
-7.08,-1.14,-1.12
-6.82,-1.17,-1.32
-6.61,-1.19,-1.55
-6.28,-1.22,-1.70
-5.63,-1.23,-1.77
-5.20,-1.16,-1.61
-4.44,-1.19,-1.50
-3.73,-1.02,-1.23
-3.09,-0.75,-0.93
-2.44,-0.72,-0.59
-1.56,-0.42,-0.27
-1.05,-0.16,0.19
-0.47,0.16,0.70
-0.03,0.55,1.02
0.64,0.82,1.39
1.09,1.16,1.66
1.57,1.36,2.03
1.85,1.58,2.17
2.19,1.80,2.30
2.23,1.90,2.31
2.41,2.08,2.01
2.39,2.21,1.81
2.29,2.10,1.46
2.08,2.22,1.14
1.76,2.05,0.80
1.51,2.01,0.34
1.13,1.77,-0.19
0.69,1.69,-0.66
0.15,1.49,-1.09
-0.37,1.24,-1.41
-0.84,1.17,-1.77
-1.28,1.03,-1.87
-1.75,0.80,-1.93
-2.34,0.79,-1.88
-2.93,0.71,-1.84
-3.41,0.82,-1.77
-3.98,0.87,-1.46
-4.38,1.00,-1.09
-4.90,1.22,-0.79
-5.22,1.35,-0.49
-5.42,1.35,-0.15
-5.86,1.61,0.17
-5.92,1.51,0.58
-6.03,1.65,0.84
-5.97,1.60,1.15
-5.62,1.53,1.25
-5.44,1.55,1.31
-4.93,1.32,1.17
-4.43,1.08,1.22
-4.13,0.91,1.07
-3.44,0.81,0.92
-2.97,0.73,0.81
-2.38,0.79,0.61
-1.82,0.64,0.32
-1.27,0.72,0.15
-0.57,0.72,-0.04
-0.15,0.78,-0.25
0.47,0.83,-0.45
