-1.31,-4.39,0.80
-1.40,-4.07,0.58
-1.48,-3.49,0.45
-1.79,-2.68,0.27
-1.91,-2.01,0.01
-2.16,-1.34,-0.11
-2.55,-0.64,-0.45
-2.87,0.08,-0.73
-3.55,0.89,-0.88
-3.82,1.46,-1.28
-4.41,2.02,-1.56
-4.63,2.54,-1.73
-5.17,3.03,-1.86
-5.35,3.27,-2.18
-5.54,3.60,-2.26
-5.86,3.84,-2.31
-6.00,3.90,-2.58
-5.95,3.73,-2.47
-5.86,3.77,-2.40
-5.80,3.58,-2.53
-5.58,3.32,-2.53
-5.38,3.36,-2.59
-4.99,2.80,-2.75
-4.52,2.37,-2.81
-4.19,1.82,-2.98
-3.88,1.48,-3.10
-3.47,0.80,-3.21
-3.42,0.29,-3.34
-3.20,-0.26,-3.38
-3.32,-0.64,-3.47
-3.20,-0.97,-3.45
-3.51,-1.30,-3.57
-3.66,-1.50,-3.49
-3.90,-1.56,-3.48
-4.18,-1.64,-3.49
-4.25,-1.71,-3.29
-4.63,-1.14,-3.10
-4.75,-1.08,-2.95
-4.92,-0.97,-2.77
-5.09,-1.00,-2.41
-5.45,-0.71,-2.16
-5.55,-0.37,-1.88
-5.80,-0.07,-1.60
-6.07,0.04,-1.28
-6.21,0.23,-1.00
-6.27,0.74,-1.00
-6.28,1.20,-0.76
-6.32,1.46,-0.69
-6.12,1.91,-0.55
-6.02,2.37,-0.54
-5.76,2.64,-0.42
-5.58,2.67,-0.41
-5.08,2.53,-0.15
-4.76,2.35,-0.04
-4.40,1.73,-0.12
-3.96,1.18,0.19
-3.73,0.41,0.10
-3.32,-0.04,0.08
-3.25,-0.56,-0.01
-3.00,-0.85,-0.05
-2.84,-1.13,-0.22
-2.61,-1.14,-0.29
-2.48,-1.03,-0.28
-2.55,-0.81,-0.35
-2.54,-0.39,-0.62
-2.61,-0.10,-0.44
-2.81,0.20,-0.54
-2.84,0.60,-0.64
-2.87,0.94,-0.79
-3.04,1.38,-0.72
-3.11,1.67,-1.00
-3.23,1.87,-1.19
-3.35,1.94,-1.34
-3.47,2.12,-1.53
-3.46,1.92,-1.61
-3.59,2.01,-1.87
-3.64,1.87,-2.14
-3.73,2.04,-2.20
-3.83,1.95,-2.31
-3.88,2.07,-2.53
-3.74,1.81,-2.52
-3.85,1.93,-2.59
-3.93,1.80,-2.54
-3.82,1.41,-2.53
-3.86,1.24,-2.53
-3.50,1.15,-2.41
-3.50,0.99,-2.46
-3.15,0.92,-2.30
-2.66,0.06,-2.21
-2.93,0.39,-1.83
-2.94,-0.44,-1.68
-2.61,0.65,-1.54
-2.35,0.57,-1.76
-2.08,0.72,-1.69
-1.73,0.63,-1.91
-1.49,0.84,-1.74
-1.46,1.06,-1.64
-1.33,1.27,-1.66
-1.13,1.32,-1.61
-0.89,1.36,-1.46
-0.89,1.42,-1.55
-0.85,1.53,-1.51
-0.51,1.37,-1.54
-0.45,1.53,-1.67
-0.42,1.56,-1.61
-0.23,1.80,-1.76
-0.03,1.86,-1.77
0.09,1.95,-1.86
0.06,2.10,-1.89
-0.07,2.34,-1.92
-0.27,2.45,-1.86
-0.45,2.45,-1.77
-0.56,2.74,-1.74
-0.60,2.91,-1.74
-0.67,2.98,-1.59
-0.92,3.12,-1.59
-0.82,3.25,-1.53
-1.06,3.06,-1.35
-1.04,2.82,-1.41
-1.28,2.57,-1.25
-1.37,2.30,-1.19
-1.48,1.85,-0.97
-1.51,1.39,-0.97
-1.35,1.13,-0.92
-1.24,0.92,-0.90
-1.14,0.64,-1.02
-1.21,0.54,-1.03
-1.09,0.57,-1.06
-1.04,0.49,-1.16
-1.09,0.41,-1.13
-1.08,0.54,-1.00
-0.92,0.20,-1.06
-0.92,0.35,-0.96
-0.97,-0.02,-1.07
-0.78,-0.25,-0.79
-0.71,-0.59,-0.79
-0.49,-0.98,-0.65
-0.66,-1.42,-0.59
-0.69,-1.52,-0.51
-0.78,-1.79,-0.42
-0.95,-1.93,-0.19
-1.11,-2.11,-0.14
-1.28,-2.00,-0.00
-1.45,-1.53,0.21
-1.45,-1.72,0.28
-1.68,-2.02,0.44
-1.66,-1.74,0.62
-1.82,-1.40,0.53
-1.82,-0.79,0.48
-1.38,-1.00,0.23
-1.35,-0.95,0.13
-1.31,-0.90,0.03
-1.56,-0.65,0.03
-1.65,-0.57,0.01
-1.53,-0.63,0.05
-1.15,-0.84,-0.11
-1.13,-1.03,0.01
-0.85,-1.10,0.04
-0.56,-1.29,0.19
-0.40,-1.61,0.05
-0.20,-1.73,0.12
-0.30,-1.92,-0.06
-0.06,-2.52,-0.14
0.09,-2.96,-0.18
0.23,-3.19,-0.26
0.25,-2.78,-0.44
0.48,-2.69,-0.50
0.53,-2.59,-0.90
0.53,-2.59,-0.96
0.50,-2.35,-1.09
0.27,-2.36,-1.13
0.11,-2.22,-1.34
-0.10,-2.01,-1.45
-0.29,-2.04,-1.51
-0.44,-2.07,-1.50
-0.68,-2.08,-1.59
-0.74,-2.10,-1.56
-0.83,-2.15,-1.56
-0.85,-2.27,-1.40
-0.80,-2.28,-1.29
-1.06,-2.20,-1.34
-0.91,-2.45,-1.27
-1.11,-2.45,-1.09
-1.30,-2.67,-0.97
-1.42,-2.41,-0.93
-1.46,-2.44,-1.11
-1.56,-2.16,-1.16
-1.25,-2.00,-1.08
-1.20,-1.88,-1.11
-1.13,-1.75,-0.96
-1.22,-1.66,-0.89
-1.07,-1.58,-0.82
-1.21,-1.59,-0.55
-1.13,-1.58,-0.56
-1.17,-1.51,-0.43
-1.17,-1.49,-0.25
-1.17,-1.45,-0.33
-1.24,-1.30,-0.11
-1.28,-1.09,-0.02
-1.35,-1.09,0.06
-1.40,-1.10,-0.03
-1.29,-1.03,0.15
-1.27,-1.12,0.25
-1.28,-1.29,0.25
-1.27,-1.26,0.18
-1.39,-1.44,0.21
-1.32,-1.54,0.24
-1.20,-2.02,0.25
-1.32,-2.08,0.27
-1.56,-2.22,0.36
-1.62,-1.86,0.15
-1.79,-1.83,0.19
-1.79,-1.70,-0.07
-1.96,-1.72,-0.08
-2.04,-1.55,-0.03
-2.25,-1.29,-0.19
-2.50,-0.95,0.16
-2.78,-1.02,0.01
-2.70,-0.91,0.07
-3.07,-0.88,0.28
-3.21,-0.95,0.38
-3.63,-1.37,0.62
-3.57,-0.93,0.71
-3.53,-0.87,0.84
-3.49,-0.60,0.82
-3.53,-0.85,0.64
-3.48,-0.92,0.64
-3.50,-1.33,0.81
-3.69,-1.08,0.72
-3.73,-1.21,0.74
-3.58,-1.49,0.68
-3.50,-1.54,0.72
-3.44,-1.48,0.61
-3.21,-1.50,0.58
-3.20,-1.46,0.48
-2.95,-1.34,0.41
-2.85,-1.18,0.35
-2.66,-1.01,0.14
-2.44,-0.79,0.08
-2.35,-0.62,0.15
-2.40,-0.31,0.11
-2.29,-0.16,0.23
-2.13,0.01,0.27
-1.85,-0.05,0.35
-1.88,-0.26,0.47
-1.92,-0.12,0.65
-2.04,-0.13,0.93
-2.18,-0.04,0.90
-2.29,0.00,1.08
-2.30,-0.26,1.11
-2.35,-0.35,1.32
-2.45,-0.56,1.30
-2.59,-0.50,1.44
-2.88,-0.44,1.52
-3.08,-0.23,1.48
-3.42,-0.07,1.30
-3.47,0.12,1.09
-3.64,0.35,0.87
-3.83,0.62,0.78
-3.78,0.77,0.66
-3.63,0.90,0.73
-3.64,0.91,0.72
-3.69,0.95,0.79
-3.80,0.79,0.84
-3.69,0.76,0.89
-3.64,0.80,0.95
-3.36,0.59,1.06
-3.29,0.69,1.01
-3.03,0.64,0.82
-2.83,0.87,0.59
-2.71,0.89,0.58
-2.45,1.09,0.45
-2.42,1.23,0.22
-2.13,1.37,0.17
-2.14,1.52,0.01
-2.02,1.76,-0.05
-1.74,2.00,0.11
-1.41,2.30,0.08
-1.18,2.33,0.10
-0.73,2.49,0.10
-0.67,2.19,0.06
-0.40,2.22,0.39
-0.24,1.98,0.36
-0.36,1.20,0.43
-0.36,0.52,0.65
-0.34,0.71,0.49
-0.50,0.73,0.35
-0.41,1.19,0.08
-0.32,1.42,-0.14
-0.19,1.67,-0.26
-0.42,2.11,-0.32
-0.75,2.80,-0.38
-1.05,3.17,-0.53
-0.97,3.32,-0.35
-1.32,3.81,-0.33
-1.29,4.18,-0.27
-1.30,4.25,-0.48
-0.98,4.12,-0.63
-0.77,3.79,-0.59
-0.71,3.53,-0.61
-0.52,3.27,-0.67
-0.46,3.04,-0.72
-0.39,2.56,-0.77
-0.23,2.16,-0.77
-0.29,1.65,-0.66
-0.26,1.16,-0.55
-0.41,0.59,-0.51
-0.50,0.17,-0.35
-0.54,0.10,-0.34
-0.69,-0.17,-0.27
-0.96,-0.28,-0.56
-1.16,-0.10,-0.51
-1.77,0.03,-0.67
-1.95,0.02,-0.60
-2.12,0.05,-0.64
-2.54,-0.22,-0.50
-2.66,-0.35,-0.44
-3.05,-0.23,-0.45
-3.02,-0.19,-0.52
-3.21,-0.36,-0.61
-3.31,-0.53,-0.61
-3.33,-0.48,-0.55
-3.45,-0.56,-0.37
-3.60,-0.49,-0.25
-3.65,-0.29,-0.07
-3.78,-0.29,0.08
-3.66,-0.16,0.16
-3.60,-0.18,0.05
-3.69,-0.27,0.05
-3.29,-0.26,0.03
-3.05,-0.30,0.20
-3.14,-0.23,0.24
-2.93,-0.18,0.31
-2.69,0.10,0.16
-2.57,0.10,0.19
-2.48,0.21,0.21
-2.31,0.24,0.11
-2.20,0.28,0.19
-2.02,0.41,0.16
-1.77,0.39,0.17
-1.59,0.32,0.14
-1.29,0.49,-0.04
-1.02,0.71,-0.26
-0.91,0.66,-0.49
-0.71,0.64,-0.62
-0.55,0.55,-0.88
-0.54,0.58,-0.99
-0.49,0.45,-1.27
-0.43,0.36,-1.43
-0.48,0.35,-1.38
-0.57,0.33,-1.48
-0.55,0.40,-1.71
-0.48,0.58,-1.86
-0.32,0.60,-1.79
-0.34,0.67,-2.03
-0.49,0.88,-2.05
-0.52,1.05,-2.16
-0.51,1.08,-2.15
-0.60,1.16,-2.03
-0.75,1.41,-2.09
-1.05,1.53,-2.02
-1.16,1.62,-2.11
-1.36,1.94,-2.12
-1.65,1.97,-2.24
-1.85,1.82,-2.14
-1.89,1.98,-1.99
-2.16,2.06,-1.91
-2.15,1.99,-1.78
-2.34,1.87,-1.55
-2.24,1.67,-1.46
-2.19,1.48,-1.27
-2.07,1.38,-0.98
-1.91,1.03,-0.69
-2.04,0.84,-0.39
-1.87,0.64,-0.27
-1.79,0.55,-0.13
-1.64,0.40,-0.14
-1.43,0.21,-0.17
-1.34,0.05,-0.03
-1.28,0.00,-0.03
-1.33,0.04,-0.16
-1.24,-0.02,0.11
-1.34,-0.10,-0.02
-1.17,-0.11,-0.03
-1.25,0.02,0.10
-1.26,-0.01,0.12
-1.25,0.14,0.19
-1.29,0.12,0.25
-1.23,0.27,0.19
-1.37,0.27,0.15
-1.41,0.40,0.15
-1.20,0.52,0.16
-1.21,0.75,0.04
-1.11,0.99,0.04
-0.97,1.23,0.11
-1.00,1.32,-0.17
-0.87,1.38,-0.18
-0.73,1.57,-0.24
-0.90,1.70,-0.28
-0.99,1.69,-0.11
-1.00,1.59,-0.15
-1.11,1.71,-0.04
-1.18,1.65,-0.07
-1.25,1.51,-0.14
-1.21,1.40,-0.05
-1.33,1.26,-0.08
-1.30,1.08,0.09
-1.35,0.87,-0.03
-1.31,0.66,-0.23
-1.38,0.49,-0.35
-1.51,0.32,-0.46
-1.72,0.26,-0.51
-1.72,0.16,-0.52
-1.78,-0.14,-0.54
-1.77,-0.39,-0.54
-1.92,-0.41,-0.61
-1.72,-0.47,-0.51
-1.84,-0.68,-0.58
-1.77,-0.56,-0.60
-1.60,-0.66,-0.80
-1.64,-0.45,-0.87
-1.50,-0.41,-0.97
-1.46,-0.21,-0.98
-1.40,-0.01,-1.00
-1.40,0.34,-1.06
-1.36,0.66,-1.07
-1.39,0.84,-1.10
-1.20,0.98,-1.04
-1.32,1.27,-0.97
-1.24,1.34,-0.83
