-0.18,0.61,-1.15
-0.38,0.83,-1.27
-0.37,0.97,-1.27
-0.21,1.01,-1.25
-0.26,0.98,-1.19
-0.19,0.99,-1.27
0.08,0.97,-1.25
0.18,0.98,-1.08
0.40,0.98,-1.11
0.72,0.80,-0.86
0.85,0.43,-0.95
1.24,0.13,-0.95
1.40,-0.28,-1.11
1.37,-0.35,-1.40
1.18,-0.66,-1.28
1.00,-0.53,-1.44
0.60,-0.36,-1.51
0.72,-0.40,-1.56
1.16,0.49,-1.89
1.37,1.55,-2.02
1.14,2.87,-2.12
0.69,4.19,-2.25
0.21,5.69,-2.38
-0.12,6.82,-2.56
-0.39,8.26,-2.69
-0.62,9.14,-2.84
-0.58,9.89,-3.18
-0.56,10.49,-3.30
-0.55,10.78,-3.27
-0.71,11.14,-3.27
-0.53,10.72,-3.25
-0.31,10.52,-3.23
0.18,10.09,-3.12
0.55,9.68,-3.15
0.93,8.90,-2.93
1.12,8.28,-2.89
1.33,7.21,-2.78
1.37,6.66,-2.43
1.19,6.02,-2.37
1.22,5.26,-1.86
1.17,4.96,-1.93
0.74,4.83,-1.63
0.23,4.63,-1.38
-0.38,4.42,-1.07
-0.99,4.37,-1.08
-1.51,4.29,-0.90
-2.27,4.27,-0.89
-2.95,4.17,-0.93
-3.67,4.06,-0.76
-4.20,3.98,-0.83
-4.95,4.13,-0.82
-5.29,4.24,-0.72
-5.88,4.46,-0.72
-6.47,4.67,-0.73
-6.89,4.90,-0.90
-7.29,5.39,-0.82
-7.36,5.65,-0.89
-7.33,5.99,-0.76
-7.05,6.16,-1.06
-6.60,6.43,-1.11
-6.20,6.71,-1.35
-5.85,7.15,-1.32
-5.52,7.24,-1.33
-5.22,7.50,-1.11
-4.52,7.42,-1.09
-3.82,7.39,-0.89
-3.21,7.13,-0.97
-2.40,7.08,-0.87
-1.68,6.85,-0.68
-1.25,6.71,-0.39
-0.62,6.74,-0.33
-0.15,6.33,-0.22
0.14,6.08,-0.19
0.61,5.53,0.14
1.13,5.01,0.14
1.56,4.53,0.14
1.96,3.94,0.42
2.26,3.41,0.24
2.66,3.07,0.34
2.80,2.75,0.16
3.07,2.79,0.07
2.90,3.18,-0.03
2.59,3.42,0.04
2.16,4.03,0.16
1.77,4.46,0.34
1.49,4.89,0.30
1.42,5.08,0.54
1.45,5.09,0.55
1.36,5.14,0.58
1.37,4.96,0.63
1.48,4.93,0.69
1.42,4.51,0.65
1.40,4.07,0.79
1.58,3.63,0.50
1.40,3.03,0.47
1.12,2.45,0.18
0.80,1.89,0.02
0.70,1.39,-0.02
0.58,0.78,-0.19
0.25,0.10,-0.51
-0.17,-0.46,-0.60
-0.56,-0.81,-1.08
-1.19,-1.03,-1.27
-1.49,-1.19,-1.25
-2.02,-1.02,-1.42
-2.41,-1.13,-1.59
-2.12,-0.55,-1.92
-3.25,0.41,-2.05
-4.13,0.50,-2.10
-4.59,0.85,-2.31
-4.74,1.03,-2.24
-4.54,1.01,-2.48
-4.39,0.95,-2.51
-4.06,0.89,-2.59
